SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-28-2020,Single Family Residential,847 Calero Ave,SAN JOSE,CA,95123,1200000,4,2.0,SAN JOSE,1931,6326,1972,361,621,,Sold,,,http://www.redfin.com/CA/San-Jose/847-Calero-Ave-95123/home/1332469,MLSListings,ML81787405,N,Y,37.2440739,-121.8549045
PAST SALE,September-11-2020,Single Family Residential,261 Jaggers Dr,SAN JOSE,CA,95119,1125000,5,4.0,SAN JOSE,2138,6152,1970,225,526,,Sold,,,http://www.redfin.com/CA/San-Jose/261-Jaggers-Dr-95119/home/1133533,MLSListings,ML81805283,N,Y,37.2295677,-121.7922189
PAST SALE,June-6-2019,Single Family Residential,439 Carpentier Way,SAN JOSE,CA,95111,700000,3,2.5,SAN JOSE,1439,1391,2004,688,486,,Sold,,,http://www.redfin.com/CA/San-Jose/439-Carpentier-Way-95111/home/1823436,MLSListings,ML81748836,N,Y,37.289242,-121.833756
PAST SALE,,Single Family Residential,5525 Ora St,San Jose,CA,95129,2150000,5,3.0,,2112,7028,1964,,1018,,,,,http://www.redfin.com/CA/San-Jose/5525-Ora-St-95129/home/692960,,,N,Y,37.3056164,-122.0001148
PAST SALE,January-3-2020,Single Family Residential,1707 Almond Blossom Ln,SAN JOSE,CA,95124,1498000,4,2.0,SAN JOSE,1346,6631,1959,477,1113,,Sold,,,http://www.redfin.com/CA/San-Jose/1707-Almond-Blossom-Ln-95124/home/1692232,MLSListings,ML81776311,N,Y,37.2336929,-121.909642
PAST SALE,September-5-2019,Single Family Residential,42 Chapelhaven Ct,SAN JOSE,CA,95111,905880,6,3.0,SAN JOSE,1700,9875,1975,597,533,,Sold,,,http://www.redfin.com/CA/San-Jose/42-Chapelhaven-Ct-95111/home/603772,MLSListings,ML81759292,N,Y,37.2712456,-121.8266136
PAST SALE,September-4-2020,Single Family Residential,264 Gregg Dr,LOS GATOS,CA,95032,1515000,3,2.0,LOS GATOS,1622,6559,1965,232,934,,Sold,,,http://www.redfin.com/CA/Los-Gatos/264-Gregg-Dr-95032/home/1430471,MLSListings,ML81801413,N,Y,37.2424657,-121.9233555
PAST SALE,October-1-2019,Condo/Co-op,6018 Charlotte Dr,SAN JOSE,CA,95123,830000,3,3.5,SAN JOSE,1712,1140,2016,571,485,486,Sold,,,http://www.redfin.com/CA/San-Jose/6018-Charlotte-Dr-95123/home/95958069,MLSListings,ML81760821,N,Y,37.2429016,-121.7975034
PAST SALE,March-2-2021,Condo/Co-op,5335 Silver Point Way,SAN JOSE,CA,95138,1190000,3,2.0,SAN JOSE,2332,,1995,53,510,535,Sold,,,http://www.redfin.com/CA/San-Jose/5335-Silver-Point-Way-95138/home/978435,MLSListings,ML81822897,N,Y,37.279854,-121.767966
PAST SALE,March-25-2020,Single Family Residential,211 Pinot Ct,SAN JOSE,CA,95119,1122000,4,2.0,SAN JOSE,1860,6324,1969,395,603,,Sold,,,http://www.redfin.com/CA/San-Jose/211-Pinot-Ct-95119/home/1783457,MLSListings,ML81781636,N,Y,37.2291672,-121.7829621
PAST SALE,April-26-2019,Single Family Residential,6297 Solano Dr,SAN JOSE,CA,95119,1050000,4,2.5,SAN JOSE,2124,6109,1972,729,494,33,Sold,,,http://www.redfin.com/CA/San-Jose/6297-Solano-Dr-95119/home/1654267,MLSListings,ML81742485,N,Y,37.2314647,-121.7982265
PAST SALE,February-8-2021,Single Family Residential,1999 Campbell Ave,SAN JOSE,CA,95125,2050000,4,2.5,SAN JOSE,2895,10656,1963,75,708,,Sold,,,http://www.redfin.com/CA/San-Jose/1999-Campbell-Ave-95125/home/1497609,MLSListings,ML81826465,N,Y,37.286929846,-121.9224067
PAST SALE,February-5-2021,Single Family Residential,1684 Merrill Dr,SAN JOSE,CA,95124,1630000,4,2.0,SAN JOSE,1396,7768,1960,78,1168,,Sold,,,http://www.redfin.com/CA/San-Jose/1684-Merrill-Dr-95124/home/717306,MLSListings,ML81827811,N,Y,37.2399079,-121.9093086
PAST SALE,June-25-2020,Single Family Residential,410 Pamlar Ave,SAN JOSE,CA,95128,1221250,3,2.0,SAN JOSE,1222,9095,1950,303,999,,Sold,,,http://www.redfin.com/CA/San-Jose/410-Pamlar-Ave-95128/home/725358,MLSListings,ML81792879,N,Y,37.2991019,-121.9392005
PAST SALE,December-9-2020,Single Family Residential,5936 Liska Ln,SAN JOSE,CA,95119,1158000,4,3.0,SAN JOSE,2039,3916,1996,136,568,,Sold,,,http://www.redfin.com/CA/San-Jose/5936-Liska-Ln-95119/home/1272269,MLSListings,ML81814118,N,Y,37.2381727,-121.7979595
PAST SALE,September-2-2020,Single Family Residential,3720 Cherry Ave,San Jose,CA,95118,1250000,3,2.0,Cambrian,1228,6372,1961,234,1018,,Sold,,,http://www.redfin.com/CA/San-Jose/3720-Cherry-Ave-95118/home/1037848,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40913282,N,Y,37.2677828,-121.8870566
PAST SALE,October-17-2019,Townhouse,1319 Lyonsville Ln,SAN JOSE,CA,95118,835000,2,2.0,SAN JOSE,1102,2048,1973,555,758,422,Sold,,,http://www.redfin.com/CA/San-Jose/1319-Lyonsville-Ln-95118/home/875197,MLSListings,ML81765152,N,Y,37.2443389,-121.8866
PAST SALE,June-11-2019,Single Family Residential,300 Heritage View Ter,SAN JOSE,CA,95125,912500,3,2.5,SAN JOSE,1776,1759,2004,683,514,176,Sold,,,http://www.redfin.com/CA/San-Jose/300-Heritage-View-Ter-95125/home/167457638,MLSListings,ML81748602,N,Y,37.2955111,-121.8658354
PAST SALE,August-5-2019,Townhouse,33 Esfahan Dr,SAN JOSE,CA,95111,855000,3,2.5,SAN JOSE,1799,1425,2008,628,475,228,Sold,,,http://www.redfin.com/CA/San-Jose/33-Esfahan-Dr-95111/home/167457821,MLSListings,ML81755207,N,Y,37.293179,-121.852599
PAST SALE,March-4-2021,Townhouse,547 Cassatt Way,SAN JOSE,CA,95125,680000,2,1.0,SAN JOSE,780,2144,1983,51,872,250,Sold,,,http://www.redfin.com/CA/San-Jose/547-Cassatt-Way-95125/home/167456924,MLSListings,ML81827291,N,Y,37.2969293,-121.877521
PAST SALE,November-21-2019,Single Family Residential,5872 Cadiz Dr,SAN JOSE,CA,95123,920000,4,2.0,SAN JOSE,1321,9640,1971,520,696,,Sold,,,http://www.redfin.com/CA/San-Jose/5872-Cadiz-Dr-95123/home/1483721,MLSListings,ML81772550,N,Y,37.2424953,-121.8511239
PAST SALE,November-20-2020,Single Family Residential,574 Hyde Park Dr,SAN JOSE,CA,95136,1120000,4,2.0,SAN JOSE,2084,6579,1973,155,537,,Sold,,,http://www.redfin.com/CA/San-Jose/574-Hyde-Park-Dr-95136/home/1067562,MLSListings,ML81809020,N,Y,37.2586158,-121.8512129
PAST SALE,March-22-2021,Condo/Co-op,3849 Jasmine Cir,SAN JOSE,CA,95135,800000,2,2.0,SAN JOSE,1037,,1999,33,771,250,Sold,,,http://www.redfin.com/CA/San-Jose/3849-Jasmine-Cir-95135/home/1033071,MLSListings,ML81830285,N,Y,37.3093633,-121.7560962
PAST SALE,November-19-2020,Single Family Residential,4706 Tina Speciale Dr,SAN JOSE,CA,95136,1199000,4,2.5,SAN JOSE,2234,2751,2016,156,537,270,Sold,,,http://www.redfin.com/CA/San-Jose/4706-Tina-Speciale-Dr-95136/home/143042268,MLSListings,ML81815675,N,Y,37.2632984,-121.8639774
PAST SALE,May-31-2019,Townhouse,2785 Ferrara Cir,SAN JOSE,CA,95111,908000,4,3.5,SAN JOSE,2042,1462,2015,694,445,182,Sold,,,http://www.redfin.com/CA/San-Jose/2785-Ferrara-Cir-95111/home/167457910,MLSListings,ML81744207,N,Y,37.2909051,-121.8553038
PAST SALE,May-22-2020,Single Family Residential,6032 Golden Vista Dr,SAN JOSE,CA,95123,1150000,4,2.5,SAN JOSE,2165,2306,2015,337,531,238,Sold,,,http://www.redfin.com/CA/San-Jose/6032-Golden-Vista-Dr-95123/home/69365129,MLSListings,ML81768052,N,Y,37.2437324,-121.7967866
PAST SALE,October-2-2019,Single Family Residential,2277 Golden Crst,SAN JOSE,CA,95125,900000,3,3.0,SAN JOSE,1620,1396,2004,570,556,200,Sold,,,http://www.redfin.com/CA/San-Jose/2277-Golden-Crest-Cmn-95125/home/167457407,MLSListings,ML81764590,N,Y,37.2976094,-121.8674265
PAST SALE,October-7-2019,Multi-Family (2-4 Unit),1462-1464 Merry Ln,SAN JOSE,CA,95128,1225000,5,,SAN JOSE,2180,7192,1958,565,562,,Sold,,,http://www.redfin.com/CA/San-Jose/1462-Merry-Ln-95128/home/722892,MLSListings,ML81762978,N,Y,37.296855,-121.944838
PAST SALE,February-25-2020,Single Family Residential,6974 Avenida Rotella,SAN JOSE,CA,95139,930000,3,2.0,SAN JOSE,1308,6629,1976,424,711,,Sold,,,http://www.redfin.com/CA/San-Jose/6974-Avenida-Rotella-95139/home/1171045,MLSListings,ML81780031,N,Y,37.2342506,-121.7692091
PAST SALE,October-2-2019,Single Family Residential,3085 Yucca Ave,SAN JOSE,CA,95124,880000,4,2.0,SAN JOSE,1248,5001,1953,570,705,,Sold,,,http://www.redfin.com/CA/San-Jose/3085-Yucca-Ave-95124/home/570864,MLSListings,ML81755279,N,Y,37.2691567,-121.907686
PAST SALE,August-25-2020,Single Family Residential,5121 Baralay Pl,SAN JOSE,CA,95136,1080000,3,2.0,SAN JOSE,1409,7967,1972,242,767,,Sold,,,http://www.redfin.com/CA/San-Jose/5121-Baralay-Pl-95136/home/1389589,MLSListings,ML81801321,N,Y,37.2610318,-121.8281707
PAST SALE,September-6-2019,Single Family Residential,321 Springpark Cir,SAN JOSE,CA,95136,905000,4,2.0,SAN JOSE,1466,5456,1968,596,617,,Sold,,,http://www.redfin.com/CA/San-Jose/321-Springpark-Cir-95136/home/866113,MLSListings,ML81761631,N,Y,37.2706442,-121.8476768
PAST SALE,December-31-2019,Single Family Residential,120 Llano De Los Robles Ave,SAN JOSE,CA,95136,1100000,4,4.0,SAN JOSE,2178,2436,2017,480,505,114,Sold,,,http://www.redfin.com/CA/San-Jose/120-Llano-de-los-Robles-Ave-95136/home/113672497,MLSListings,ML81774326,N,Y,37.2839341,-121.850315
PAST SALE,May-30-2019,Condo/Co-op,5315 Silver Point Way,SAN JOSE,CA,95138,1110000,3,2.0,SAN JOSE,2332,2755,1995,695,476,543,Sold,,,http://www.redfin.com/CA/San-Jose/5315-Silver-Point-Way-95138/home/1768879,MLSListings,ML81746554,N,Y,37.280038,-121.768693
PAST SALE,December-30-2020,Single Family Residential,1324 Ridgewood Dr,SAN JOSE,CA,95118,1350000,3,2.0,SAN JOSE,1700,6478,1973,115,794,,Sold,,,http://www.redfin.com/CA/San-Jose/1324-Ridgewood-Dr-95118/home/921104,MLSListings,ML81820715,N,Y,37.2481782,-121.8864341
PAST SALE,October-7-2019,Single Family Residential,6021 Golden Vista Dr,SAN JOSE,CA,95123,1125000,3,2.5,SAN JOSE,1804,2503,2015,565,624,302,Sold,,,http://www.redfin.com/CA/San-Jose/6021-Golden-Vista-Dr-95123/home/95957854,MLSListings,ML81766781,N,Y,37.2433163,-121.7970946
PAST SALE,June-25-2019,Single Family Residential,2290 Lindaire Ave,SAN JOSE,CA,95128,1300000,3,2.0,SAN JOSE,1575,10581,1952,669,825,,Sold,,,http://www.redfin.com/CA/San-Jose/2290-Lindaire-Ave-95128/home/1593963,MLSListings,ML81754863,N,Y,37.308134,-121.9339117
PAST SALE,May-2-2019,Single Family Residential,2044 Paseo Del Sol,SAN JOSE,CA,95124,1480000,4,2.5,SAN JOSE,2274,4110,1990,723,651,280,Sold,,,http://www.redfin.com/CA/San-Jose/2044-Pso-Del-Sol-95124/home/1014680,MLSListings,ML81745547,N,Y,37.2635963,-121.9363561
PAST SALE,October-9-2020,Multi-Family (2-4 Unit),1885 Camden Ave,SAN JOSE,CA,95124,1260000,4,,SAN JOSE,2208,6993,1965,197,571,,Sold,,,http://www.redfin.com/CA/San-Jose/1885-Camden-Ave-95124/home/831544,MLSListings,ML81794490,N,Y,37.2620689,-121.92325
PAST SALE,April-9-2021,Single Family Residential,5258 Carryback Ave,SAN JOSE,CA,95111,935000,3,2.0,SAN JOSE,1300,5666,1964,15,719,,Sold,,,http://www.redfin.com/CA/San-Jose/5258-Carryback-Ave-95111/home/1350519,MLSListings,ML81830199,N,Y,37.2645394,-121.8025874
PAST SALE,December-30-2020,Condo/Co-op,2878 Buena Crest Ct,SAN JOSE,CA,95121,700000,2,2.0,SAN JOSE,843,,1988,115,830,285,Sold,,,http://www.redfin.com/CA/San-Jose/2878-Buena-Crest-Ct-95121/home/1160648,MLSListings,ML81822341,N,Y,37.298495,-121.773756
PAST SALE,March-17-2021,Single Family Residential,5877 Erskine Ct,SAN JOSE,CA,95123,1330000,3,2.0,SAN JOSE,1755,6658,1971,38,758,,Sold,,,http://www.redfin.com/CA/San-Jose/5877-Erskine-Ct-95123/home/1852396,MLSListings,ML81829344,N,Y,37.2420273,-121.8151796
PAST SALE,October-23-2019,Condo/Co-op,5386 Cribari Crst,SAN JOSE,CA,95135,440000,2,1.0,SAN JOSE,947,4386,1970,549,465,773,Sold,,,http://www.redfin.com/CA/San-Jose/5386-Cribari-Crst-95135/home/963390,MLSListings,ML81765322,N,Y,37.296749,-121.755879
PAST SALE,November-5-2019,Single Family Residential,5035 Lenelle Ct,SAN JOSE,CA,95118,1312500,4,3.0,SAN JOSE,1734,6650,1963,536,757,,Sold,,,http://www.redfin.com/CA/San-Jose/5035-Lenelle-Ct-95118/home/922375,MLSListings,ML81774690,N,Y,37.2484676,-121.9061745
PAST SALE,August-13-2019,Condo/Co-op,3198 Kimber Ct #93,SAN JOSE,CA,95124,565000,2,1.0,SAN JOSE,886,856,1977,620,638,334,Sold,,,http://www.redfin.com/CA/San-Jose/3198-Kimber-Ct-95124/unit-93/home/1765806,MLSListings,ML81758282,N,Y,37.265636,-121.920441
PAST SALE,July-24-2020,Single Family Residential,648 Ginden Dr,CAMPBELL,CA,95008,1430000,3,2.0,CAMPBELL,1478,6037,1961,274,968,,Sold,,,http://www.redfin.com/CA/Campbell/648-Ginden-Dr-95008/home/1861192,MLSListings,ML81796092,N,Y,37.2766175,-121.9749712
PAST SALE,December-2-2019,Single Family Residential,5971 Valley Meadow Ct,SAN JOSE,CA,95135,1800000,4,2.5,SAN JOSE,2540,23225,1996,509,709,,Sold,,,http://www.redfin.com/CA/San-Jose/5971-Valley-Meadow-Ct-95135/home/750778,MLSListings,ML81772612,N,Y,37.2776954,-121.7462167
PAST SALE,April-29-2019,Single Family Residential,128 Meadowbrook Dr,LOS GATOS,CA,95032,1800000,4,2.0,LOS GATOS,1655,7900,1962,726,1088,,Sold,,,http://www.redfin.com/CA/Los-Gatos/128-Meadowbrook-Dr-95032/home/911662,MLSListings,ML81744461,N,Y,37.2380409,-121.9253112
PAST SALE,August-21-2020,Single Family Residential,6264 Lillian Way,SAN JOSE,CA,95120,1185000,3,2.0,SAN JOSE,1468,6233,1962,246,807,,Sold,,,http://www.redfin.com/CA/San-Jose/6264-Lillian-Way-95120/home/1484428,MLSListings,ML81798887,N,Y,37.227925,-121.8643332
PAST SALE,August-26-2020,Single Family Residential,1644 Andalusia Way,SAN JOSE,CA,95125,1500000,4,2.0,SAN JOSE,1672,6460,1960,241,897,,Sold,,,http://www.redfin.com/CA/San-Jose/1644-Andalusia-Way-95125/home/1309292,MLSListings,ML81801158,N,Y,37.2786782,-121.9039072
PAST SALE,August-7-2020,Single Family Residential,5986 Loma Prieta Dr,SAN JOSE,CA,95123,940000,3,2.0,SAN JOSE,1510,6200,1966,260,623,,Sold,,,http://www.redfin.com/CA/San-Jose/5986-Loma-Prieta-Dr-95123/home/1375697,MLSListings,ML81798266,N,Y,37.2410181,-121.8458086
PAST SALE,October-9-2020,Single Family Residential,1460 Lupine Ct,SAN JOSE,CA,95118,1310000,3,2.0,SAN JOSE,1551,8500,1961,197,845,,Sold,,,http://www.redfin.com/CA/San-Jose/1460-Lupine-Ct-95118/home/1686001,MLSListings,ML81810310,N,Y,37.2704036,-121.891992
PAST SALE,March-18-2021,Single Family Residential,668 Potomac Ct,SAN JOSE,CA,95136,1510000,6,3.5,SAN JOSE,2743,7079,1975,37,550,,Sold,,,http://www.redfin.com/CA/San-Jose/668-Potomac-Ct-95136/home/1403998,MLSListings,ML81829501,N,Y,37.2605965,-121.8549045
PAST SALE,April-8-2021,Single Family Residential,5687 Keymar Dr,SAN JOSE,CA,95123,1310000,3,2.0,SAN JOSE,1342,9701,1965,16,976,,Sold,,,http://www.redfin.com/CA/San-Jose/5687-Keymar-Dr-95123/home/1099642,MLSListings,ML81833826,N,Y,37.2495059,-121.8286299
PAST SALE,,Single Family Residential,379 Avenida Abetos,San Jose,CA,95123,893500,3,2.0,,1440,8563,1968,,620,,,,,http://www.redfin.com/CA/San-Jose/379-Avenida-Abetos-95123/home/1252874,,,N,Y,37.2550713,-121.8370234
PAST SALE,January-15-2021,Single Family Residential,5324 Entrada Oleandros,San Jose,CA,95123,1150000,3,2.0,San Jose,1733,6660,1971,99,664,,Sold,,,http://www.redfin.com/CA/San-Jose/5324-Entrada-Oleandros-95123/home/869453,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931523,N,Y,37.2568053,-121.8383356
PAST SALE,December-18-2020,Townhouse,5475 Don Juan Cir,SAN JOSE,CA,95123,715000,4,2.5,SAN JOSE,1439,1027,1970,127,497,275,Sold,,,http://www.redfin.com/CA/San-Jose/5475-Don-Juan-Cir-95123/home/1328365,MLSListings,ML81809681,N,Y,37.2537502,-121.8380494
PAST SALE,January-7-2021,Single Family Residential,394 Avenida Manzanos,SAN JOSE,CA,95123,1250000,3,2.0,SAN JOSE,1283,6381,1971,107,974,,Sold,,,http://www.redfin.com/CA/San-Jose/394-Avenida-Manzanos-95123/home/1236534,MLSListings,ML81823652,N,Y,37.2575223,-121.8389584
PAST SALE,May-24-2019,Mobile/Manufactured Home,2855 SENTER Rd #28,SAN JOSE,CA,95111,103000,2,1.0,SAN JOSE,588,,1960,701,175,,Sold,,,http://www.redfin.com/CA/San-Jose/2855-Senter-Rd-95111/unit-28/home/108446791,MLSListings,ML81736428,N,Y,37.3001159,-121.8403682
PAST SALE,October-4-2019,Single Family Residential,1011 Curtner Ave,SAN JOSE,CA,95125,1440000,5,3.0,SAN JOSE,2930,4479,2002,568,491,,Sold,,,http://www.redfin.com/CA/San-Jose/1011-Curtner-Ave-95125/home/1040466,MLSListings,ML81766116,N,Y,37.2910176,-121.8855893
PAST SALE,November-24-2020,Single Family Residential,7238 Basking Ridge Ave,SAN JOSE,CA,95138,980000,3,2.5,SAN JOSE,1843,3044,2006,151,532,,Sold,,,http://www.redfin.com/CA/San-Jose/7238-Basking-Ridge-Ave-95138/home/12178586,MLSListings,ML81815482,N,Y,37.2352196,-121.7550981
PAST SALE,March-2-2021,Single Family Residential,7278 Urshan Way,SAN JOSE,CA,95138,1150000,4,2.5,SAN JOSE,1693,5766,1992,53,679,,Sold,,,http://www.redfin.com/CA/San-Jose/7278-Urshan-Way-95138/home/976821,MLSListings,ML81826334,N,Y,37.2349912,-121.7645798
PAST SALE,March-5-2021,Single Family Residential,434 Birkhaven Pl,SAN JOSE,CA,95138,1122000,3,2.5,SAN JOSE,1653,2743,1997,50,679,138,Sold,,,http://www.redfin.com/CA/San-Jose/434-Birkhaven-Pl-95138/home/1664474,MLSListings,ML81827229,N,Y,37.2407477,-121.7622862
PAST SALE,August-19-2020,Single Family Residential,247 Castillon Way,SAN JOSE,CA,95119,970000,4,2.0,SAN JOSE,1715,6888,1967,248,566,33,Sold,,,http://www.redfin.com/CA/San-Jose/247-Castillon-Way-95119/home/1244041,MLSListings,ML81800777,N,Y,37.2366408,-121.7957123
PAST SALE,September-16-2020,Single Family Residential,6882 Ivegill Ct,SAN JOSE,CA,95119,935000,3,2.0,SAN JOSE,1308,7721,1970,220,715,,Sold,,,http://www.redfin.com/CA/San-Jose/6882-Ivegill-Ct-95119/home/1006795,MLSListings,ML81803483,N,Y,37.2248583,-121.7861665
PAST SALE,June-25-2019,Single Family Residential,313 Bromley Cross Dr,SAN JOSE,CA,95119,815000,3,2.0,SAN JOSE,1014,6155,1970,669,804,,Sold,,,http://www.redfin.com/CA/San-Jose/313-Bromley-Cross-Dr-95119/home/1005900,MLSListings,ML81741051,N,Y,37.222363,-121.7851874
PAST SALE,April-27-2020,Single Family Residential,380 Surber Dr,SAN JOSE,CA,95123,1100000,4,2.0,SAN JOSE,1846,6274,1971,362,596,,Sold,,,http://www.redfin.com/CA/San-Jose/380-Surber-Dr-95123/home/1627662,MLSListings,ML81784307,N,Y,37.2394082,-121.8201626
PAST SALE,,Single Family Residential,517 Sioux Ln,San Jose,CA,95123,288500,3,2.0,,1553,6073,1965,,186,,,,,http://www.redfin.com/CA/San-Jose/517-Sioux-Ln-95123/home/1490063,,,N,Y,37.2465986,-121.8342653
PAST SALE,March-3-2020,Single Family Residential,613 Kiowa Cir,SAN JOSE,CA,95123,965000,4,2.0,SAN JOSE,1503,6009,1967,417,642,,Sold,,,http://www.redfin.com/CA/San-Jose/613-Kiowa-Cir-95123/home/1608233,MLSListings,ML81781542,N,Y,37.2374344,-121.8351995
PAST SALE,,Single Family Residential,4383 Silverberry Dr,San Jose,CA,95136,330000,3,2.0,,1632,4480,1985,,202,,,,,http://www.redfin.com/CA/San-Jose/4383-Silverberry-Dr-95136/home/127357777,,,N,Y,37.2706873,-121.8350216
PAST SALE,November-5-2019,Single Family Residential,4883 Rue Tours Ct,SAN JOSE,CA,95136,940000,4,2.0,SAN JOSE,1446,7225,1973,536,650,,Sold,,,http://www.redfin.com/CA/San-Jose/4883-Rue-Tours-Ct-95136/home/986201,MLSListings,ML81767828,N,Y,37.2636917,-121.8289047
PAST SALE,July-29-2020,Single Family Residential,179 Kehoe Ct,SAN JOSE,CA,95136,910000,3,1.0,SAN JOSE,1065,6955,1971,269,854,,Sold,,,http://www.redfin.com/CA/San-Jose/179-Kehoe-Ct-95136/home/982822,MLSListings,ML81797352,N,Y,37.2626363,-121.8297277
PAST SALE,April-24-2020,Single Family Residential,1460 Athenour Ct,SAN JOSE,CA,95120,1240000,3,2.0,SAN JOSE,1592,8969,1973,365,779,,Sold,,,http://www.redfin.com/CA/San-Jose/1460-Athenour-Ct-95120/home/928854,MLSListings,ML81786084,N,Y,37.2293962,-121.8929702
PAST SALE,September-18-2020,Townhouse,7057 Burning Hills Pl,SAN JOSE,CA,95139,721345,2,2.0,SAN JOSE,1640,3196,1971,218,440,391,Sold,,,http://www.redfin.com/CA/San-Jose/7057-Burning-Hills-Pl-95139/home/1010929,MLSListings,ML81802622,N,Y,37.2250159,-121.77754
PAST SALE,August-31-2020,Single Family Residential,2738 Turturici Way,SAN JOSE,CA,95135,2470000,5,5.0,SAN JOSE,4512,11414,2015,236,547,160,Sold,,,http://www.redfin.com/CA/San-Jose/2738-Turturici-Way-95135/home/112869216,MLSListings,ML81801290,N,Y,37.2773179,-121.7431893
PAST SALE,May-12-2020,Single Family Residential,297 Whirlaway Dr,SAN JOSE,CA,95111,1000000,4,2.5,SAN JOSE,2048,5577,1977,347,488,,Sold,,,http://www.redfin.com/CA/San-Jose/297-Whirlaway-Dr-95111/home/760807,MLSListings,ML81792290,N,Y,37.2638424,-121.805235
PAST SALE,March-19-2020,Single Family Residential,5453 Mayland Ave,SAN JOSE,CA,95138,870000,3,2.0,SAN JOSE,1105,5364,1979,401,787,,Sold,,,http://www.redfin.com/CA/San-Jose/5453-Mayland-Ave-95138/home/976549,MLSListings,ML81782653,N,Y,37.2554163,-121.7973365
PAST SALE,March-18-2020,Single Family Residential,425 Allegan Cir,SAN JOSE,CA,95123,1050000,4,2.0,SAN JOSE,1562,5520,1969,402,672,,Sold,,,http://www.redfin.com/CA/San-Jose/425-Allegan-Cir-95123/home/1538867,MLSListings,ML81782328,N,Y,37.2341464,-121.8150906
PAST SALE,July-7-2020,Townhouse,626 Willow Bend Ct,SAN JOSE,CA,95123,880000,3,3.5,SAN JOSE,1793,1430,2016,291,491,418,Sold,,,http://www.redfin.com/CA/San-Jose/626-Willow-Bend-Ct-95123/home/112869151,MLSListings,ML81795496,N,Y,37.2437033,-121.7970828
PAST SALE,May-15-2019,Single Family Residential,5370 Garrison Cir,SAN JOSE,CA,95123,900000,4,2.0,SAN JOSE,1399,4491,1977,710,643,,Sold,,,http://www.redfin.com/CA/San-Jose/5370-Garrison-Cir-95123/home/670032,MLSListings,ML81746957,N,Y,37.2575869,-121.8085944
PAST SALE,August-19-2019,Single Family Residential,6109 Escondido Ct,SAN JOSE,CA,95119,920000,3,2.0,SAN JOSE,1537,10407,1966,614,599,33,Sold,,,http://www.redfin.com/CA/San-Jose/6109-Escondido-Ct-95119/home/1147824,MLSListings,ML81753211,N,Y,37.2366021,-121.7980485
PAST SALE,October-4-2019,Condo/Co-op,5951 Sunstone Dr #204,SAN JOSE,CA,95123,699880,2,2.0,SAN JOSE,1261,,2019,568,555,636,Sold,,,http://www.redfin.com/CA/San-Jose/5951-Sunstone-Dr-95123/unit-204/home/166906520,MLSListings,ML81754389,N,Y,37.2419315,-121.7976177
PAST SALE,,Condo/Co-op,7188 Via Vico,San Jose,CA,95129,1684000,4,3.0,,1822,,1979,,924,,,,,http://www.redfin.com/CA/San-Jose/7188-Via-Vico-95129/home/926714,,,N,Y,37.3055809,-122.030966
PAST SALE,,Single Family Residential,441 Curie Dr,San Jose,CA,95123,900000,3,2.0,,1617,5563,1969,,557,,,,,http://www.redfin.com/CA/San-Jose/441-Curie-Dr-95123/home/835226,,,N,Y,37.2281104,-121.8112196
PAST SALE,,Single Family Residential,375 Jai Dr,San Jose,CA,95119,570000,3,2.0,,1694,8106,1970,,336,,,,,http://www.redfin.com/CA/San-Jose/375-Jai-Dr-95119/home/576132,,,N,Y,37.229451,-121.8030769
PAST SALE,June-9-2020,Single Family Residential,6426 Beal Ct,SAN JOSE,CA,95123,1170000,4,2.0,SAN JOSE,1826,7249,1975,319,641,,Sold,,,http://www.redfin.com/CA/San-Jose/6426-Beal-Ct-95123/home/1019110,MLSListings,ML81788702,N,Y,37.2272388,-121.8085277
PAST SALE,March-10-2020,Single Family Residential,4770 Eagle Lake Dr,SAN JOSE,CA,95136,955000,3,2.0,SAN JOSE,1507,3520,1975,410,634,,Sold,,,http://www.redfin.com/CA/San-Jose/4770-Eagle-Lake-Dr-95136/home/860899,MLSListings,ML81781291,N,Y,37.2629053,-121.867802
