SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,November-25-2019,Townhouse,1930 Trento Loop,MILPITAS,CA,95035,935000,3,3.0,MILPITAS,1709,510,2016,516,547,318,Sold,,,http://www.redfin.com/CA/Milpitas/1930-Trento-Loop-95035/home/109777973,MLSListings,ML81770492,N,Y,37.4047175,-121.8936442
PAST SALE,October-19-2020,Townhouse,335 Odyssey Ln,MILPITAS,CA,95035,1050000,3,3.5,MILPITAS,1651,906,2014,187,636,348,Sold,,,http://www.redfin.com/CA/Milpitas/335-Odyssey-Ln-95035/home/95955155,MLSListings,ML81803890,N,Y,37.4047658,-121.8956351
PAST SALE,September-25-2020,Single Family Residential,2083 Amberwood Ln,SAN JOSE,CA,95132,840000,3,2.0,SAN JOSE,1165,6230,1964,211,721,23,Sold,,,http://www.redfin.com/CA/San-Jose/2083-Amberwood-Ln-95132/home/1540464,MLSListings,ML81798613,N,Y,37.4101158,-121.8784303
PAST SALE,October-2-2020,Townhouse,328 Expedition Ln,MILPITAS,CA,95035,1055000,3,2.5,MILPITAS,1633,436,2016,204,646,318,Sold,,,http://www.redfin.com/CA/Milpitas/328-Expedition-Ln-95035/home/109248141,MLSListings,ML81807972,N,Y,37.4055132,-121.8940816
PAST SALE,September-30-2019,Condo/Co-op,502 Odyssey Ln,MILPITAS,CA,95035,900000,2,2.5,MILPITAS,1393,690,2014,572,646,348,Sold,,,http://www.redfin.com/CA/Milpitas/502-Odyssey-Ln-95035/home/95956774,MLSListings,ML81766454,N,Y,37.4041169,-121.8952552
PAST SALE,July-8-2020,Townhouse,325 Trade Zone Blvd,MILPITAS,CA,95035,1125000,4,3.5,MILPITAS,2144,827,2016,290,525,318,Sold,,,http://www.redfin.com/CA/Milpitas/325-Trade-Zone-Blvd-95035/home/108988309,MLSListings,ML81794498,N,Y,37.4038467,-121.8939862
PAST SALE,March-30-2021,Single Family Residential,2685 Autumnvale Dr,SAN JOSE,CA,95132,1078000,3,1.5,SAN JOSE,1248,4063,1973,25,864,13,Sold,,,http://www.redfin.com/CA/San-Jose/2685-Autumnvale-Dr-95132/home/728128,MLSListings,ML81829936,N,Y,37.4068322,-121.882082
PAST SALE,,Multi-Family (5+ Unit),617 S 9th St,San Jose,CA,95112,3850000,,,,5302,6492,1957,,726,,,,,http://www.redfin.com/CA/San-Jose/617-S-9th-St-95112/home/874589,,,N,Y,37.3305828,-121.8753397
PAST SALE,October-13-2020,Condo/Co-op,125 Patterson St #134,SAN JOSE,CA,95112,655000,2,2.0,SAN JOSE,1207,1195,2006,193,543,391,Sold,,,http://www.redfin.com/CA/San-Jose/125-Patterson-St-95112/unit-134/home/12181658,MLSListings,ML81797580,N,Y,37.3267142,-121.8797183
PAST SALE,April-30-2020,Condo/Co-op,144 S 3rd St #302,SAN JOSE,CA,95112,835000,2,2.0,SAN JOSE,1421,,1996,359,588,624,Sold,,,http://www.redfin.com/CA/San-Jose/144-S-3rd-St-95112/unit-302/home/1478413,MLSListings,ML81787468,N,Y,37.3337657,-121.8854647
PAST SALE,December-12-2019,Condo/Co-op,125 Patterson St #236,SAN JOSE,CA,95112,665000,2,2.0,SAN JOSE,1218,1253,2006,499,546,390,Sold,,,http://www.redfin.com/CA/San-Jose/125-Patterson-St-95112/unit-236/home/12180759,MLSListings,ML81770477,N,Y,37.3266312,-121.879657
PAST SALE,December-19-2019,Condo/Co-op,25 S 3rd St #411,SAN JOSE,CA,95113,520000,1,1.0,SAN JOSE,692,800,2007,492,751,485,Sold,,,http://www.redfin.com/CA/San-Jose/25-S-3rd-St-95113/unit-411/home/17288876,MLSListings,ML81766284,N,Y,37.3365109,-121.8884399
PAST SALE,November-7-2019,Single Family Residential,737 S 11th St,SAN JOSE,CA,95112,835000,4,2.0,SAN JOSE,1242,6447,1905,534,672,,Sold,,,http://www.redfin.com/CA/San-Jose/737-S-11th-St-95112/home/1085877,MLSListings,ML81763822,N,Y,37.3299675,-121.8719378
PAST SALE,February-22-2021,Condo/Co-op,25 S 3rd St #113,SAN JOSE,CA,95113,490000,1,1.0,SAN JOSE,800,,2007,61,613,494,Sold,,,http://www.redfin.com/CA/San-Jose/25-S-3rd-St-95113/unit-113/home/17290111,MLSListings,ML81826024,N,Y,37.3364883,-121.8882349
PAST SALE,October-31-2019,Condo/Co-op,130 E San Fernando St #501,SAN JOSE,CA,95112,830000,2,2.0,SAN JOSE,1839,1582,1998,541,451,689,Sold,,,http://www.redfin.com/CA/San-Jose/130-E-San-Fernando-St-95112/unit-501/home/1035468,MLSListings,ML81760179,N,Y,37.3348153,-121.8860819
PAST SALE,June-21-2019,Condo/Co-op,151 S 4th St,SAN JOSE,CA,95112,799000,2,2.5,SAN JOSE,1458,629,1996,673,548,579,Sold,,,http://www.redfin.com/CA/San-Jose/151-S-4th-St-95112/home/919673,MLSListings,ML81751034,N,Y,37.3340876,-121.8850111
PAST SALE,October-28-2019,Condo/Co-op,88 E San Fernando St #1305,SAN JOSE,CA,95113,855000,2,2.0,SAN JOSE,1100,2136,2008,544,777,792,Sold,,,http://www.redfin.com/CA/San-Jose/88-E-San-Fernando-St-95113/unit-1305/home/23048629,MLSListings,ML81770372,N,Y,37.3347663,-121.8869259
PAST SALE,May-31-2019,Condo/Co-op,88 E San Fernando St #1307,SAN JOSE,CA,95113,745000,1,1.0,SAN JOSE,830,4180,2008,694,898,743,Sold,,,http://www.redfin.com/CA/San-Jose/88-E-San-Fernando-St-95113/unit-1307/home/23048627,MLSListings,ML81748338,N,Y,37.3348501,-121.8870618
PAST SALE,March-19-2021,Condo/Co-op,125 Patterson St #107,SAN JOSE,CA,95112,688000,1,1.5,SAN JOSE,1397,,2006,36,492,396,Sold,,,http://www.redfin.com/CA/San-Jose/125-Patterson-St-95112/unit-107/home/12180736,MLSListings,ML81827430,N,Y,37.326384,-121.8794107
PAST SALE,July-1-2020,Condo/Co-op,38 N Almaden Blvd #2119,SAN JOSE,CA,95110,1850000,3,2.0,SAN JOSE,1789,,2008,297,1034,611,Sold,,,http://www.redfin.com/CA/San-Jose/38-N-Almaden-Blvd-95110/unit-2119/home/17288492,MLSListings,ML81779172,N,Y,37.3347732,-121.8957045
PAST SALE,,Single Family Residential,1538 Ford Ave,San Jose,CA,95110,400000,2,1.0,,712,5212,1915,,562,,,,,http://www.redfin.com/CA/San-Jose/1538-Ford-Ave-95110/home/1107964,,,N,Y,37.313592,-121.8723825
PAST SALE,February-18-2021,Condo/Co-op,279 Stonegate Cir,San Jose,CA,95110,475000,2,1.0,San Jose,704,,1984,65,675,250,Sold,,,http://www.redfin.com/CA/San-Jose/279-Stonegate-Cir-95110/home/844635,San Francisco MLS,510067,N,Y,37.3118177,-121.8791151
PAST SALE,September-21-2020,Single Family Residential,924 Delmas Ave,SAN JOSE,CA,95125,1300000,3,2.0,SAN JOSE,1174,5862,1907,215,1107,,Sold,,,http://www.redfin.com/CA/San-Jose/924-Delmas-Ave-95125/home/1624609,MLSListings,ML81806821,N,Y,37.3165434,-121.8928812
PAST SALE,January-22-2021,Vacant Land,1751 Creek Dr,SAN JOSE,CA,95125,1170000,,,SAN JOSE,,5865,,92,,,Sold,,,http://www.redfin.com/CA/San-Jose/1751-Creek-Dr-95125/home/584331,MLSListings,ML81801424,N,Y,37.3026218,-121.8830103
PAST SALE,February-18-2021,Townhouse,1134 Wabesco Pl,San Jose,CA,95125-1788,1100000,3,2.5,Willow Glen,1376,1609,2003,65,799,342,Sold,,,http://www.redfin.com/CA/San-Jose/1134-Wabesco-Pl-95125/home/1694612,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40935308,N,Y,37.3118754,-121.8924312
PAST SALE,August-11-2020,Single Family Residential,1233 Locust St,SAN JOSE,CA,95110,940000,3,2.0,SAN JOSE,1200,5994,1993,256,783,,Sold,,,http://www.redfin.com/CA/San-Jose/1233-Locust-St-95110/home/946962,MLSListings,ML81789314,N,Y,37.3143242,-121.8818542
PAST SALE,September-11-2020,Single Family Residential,126 E Humboldt St,SAN JOSE,CA,95112,799000,3,2.0,SAN JOSE,1208,5426,1920,225,661,,Sold,,,http://www.redfin.com/CA/San-Jose/126-E-Humboldt-St-95112/home/613450,MLSListings,ML81792504,N,Y,37.3197528,-121.8747839
PAST SALE,October-16-2020,Condo/Co-op,545 Shadow Dance Dr,SAN JOSE,CA,95110,525000,2,2.0,SAN JOSE,871,,1987,190,603,325,Sold,,,http://www.redfin.com/CA/San-Jose/545-Shadow-Dance-Dr-95110/home/735020,MLSListings,ML81808116,N,Y,37.309505,-121.881104
PAST SALE,August-11-2020,Single Family Residential,1741 Johnston Ave,SAN JOSE,CA,95125,1650000,3,2.5,SAN JOSE,1778,5812,1949,256,928,,Sold,,,http://www.redfin.com/CA/San-Jose/1741-Johnston-Ave-95125/home/1517763,MLSListings,ML81799298,N,Y,37.3007302,-121.8864341
PAST SALE,August-31-2020,Single Family Residential,868 Nevada Ave,SAN JOSE,CA,95125,1530000,3,1.5,SAN JOSE,1545,5562,1931,236,990,,Sold,,,http://www.redfin.com/CA/San-Jose/868-Nevada-Ave-95125/home/840291,MLSListings,ML81804222,N,Y,37.3034637,-121.8898578
PAST SALE,February-17-2021,Single Family Residential,125 E Humboldt St,SAN JOSE,CA,95112,780000,3,1.0,SAN JOSE,1356,5388,1915,66,575,,Sold,,,http://www.redfin.com/CA/San-Jose/125-E-Humboldt-St-95112/home/1677043,MLSListings,ML81803946,N,Y,37.3200198,-121.875273
PAST SALE,September-22-2020,Single Family Residential,431 Dawson Ave,SAN JOSE,CA,95125,1150000,4,2.5,SAN JOSE,1638,7528,1953,214,702,,Sold,,,http://www.redfin.com/CA/San-Jose/431-Dawson-Ave-95125/home/1357690,MLSListings,ML81798669,N,Y,37.3074033,-121.8819876
PAST SALE,May-10-2019,Single Family Residential,489 Atlanta Ave,SAN JOSE,CA,95125,1105000,2,1.0,SAN JOSE,932,5200,1918,715,1186,,Sold,,,http://www.redfin.com/CA/San-Jose/489-Atlanta-Ave-95125/home/1116622,MLSListings,ML81746388,N,Y,37.3162985,-121.8953266
PAST SALE,May-13-2019,Condo/Co-op,1060 S 3rd St #388,SAN JOSE,CA,95112,485000,1,1.0,SAN JOSE,667,750,2005,712,727,459,Sold,,,http://www.redfin.com/CA/San-Jose/1060-S-3rd-St-95112/unit-388/home/2125995,MLSListings,ML81745846,N,Y,37.3218136,-121.8766148
PAST SALE,January-12-2021,Single Family Residential,1373 Curtiss Ave,SAN JOSE,CA,95125,1100000,2,1.0,SAN JOSE,792,4818,1924,102,1389,,Sold,,,http://www.redfin.com/CA/San-Jose/1373-Curtiss-Ave-95125/home/694049,MLSListings,ML81820927,N,Y,37.3064637,-121.8937705
PAST SALE,May-6-2020,Condo/Co-op,302 Stonegate Cir,SAN JOSE,CA,95110,430000,1,1.0,SAN JOSE,560,,1984,353,768,250,Sold,,,http://www.redfin.com/CA/San-Jose/302-Stonegate-Cir-95110/home/844877,MLSListings,ML81788605,N,Y,37.3119363,-121.879977
PAST SALE,August-12-2019,Single Family Residential,1950 Creek Dr,SAN JOSE,CA,95125,1440000,3,2.0,SAN JOSE,2050,8850,1950,621,702,,Sold,,,http://www.redfin.com/CA/San-Jose/1950-Creek-Dr-95125/home/1014989,MLSListings,ML81737289,N,Y,37.2989252,-121.8815429
PAST SALE,September-4-2019,Single Family Residential,159 Hollywood Ave,SAN JOSE,CA,95112,906666,4,2.0,SAN JOSE,1455,5271,1922,598,623,,Sold,,,http://www.redfin.com/CA/San-Jose/159-Hollywood-Ave-95112/home/1368092,MLSListings,ML81762417,N,Y,37.3196787,-121.8740279
PAST SALE,December-6-2019,Single Family Residential,338 Fuller Ave,SAN JOSE,CA,95125,927000,3,2.0,SAN JOSE,1168,5427,1920,505,794,,Sold,,,http://www.redfin.com/CA/San-Jose/338-Fuller-Ave-95125/home/711908,MLSListings,ML81772772,N,Y,37.3175074,-121.890169
PAST SALE,November-5-2019,Condo/Co-op,1060 S 3rd St #275,SAN JOSE,CA,95112,600000,2,2.0,SAN JOSE,1000,1104,2005,536,600,545,Sold,,,http://www.redfin.com/CA/San-Jose/1060-S-3rd-St-95112/unit-275/home/2124568,MLSListings,ML81759862,N,Y,37.322155,-121.8765086
PAST SALE,February-14-2020,Single Family Residential,969 Delmas Ave,SAN JOSE,CA,95125,1510000,6,3.5,SAN JOSE,3400,5280,1990,435,444,,Sold,,,http://www.redfin.com/CA/San-Jose/969-Delmas-Ave-95125/home/1095576,MLSListings,ML81749638,N,Y,37.3154168,-121.8935037
PAST SALE,October-6-2020,Condo/Co-op,1060 S 3rd #316,San Jose,CA,95112,405000,1,1.0,San Jose Cc,550,770,2005,200,736,455,Sold,,,http://www.redfin.com/CA/San-Jose/1060-S-3rd-St-95112/unit-316/home/2124584,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40899361,N,Y,37.3215801,-121.8761039
PAST SALE,March-17-2020,Single Family Residential,1601 Creek Dr,SAN JOSE,CA,95125,1300000,3,2.0,SAN JOSE,1420,6119,1957,403,915,,Sold,,,http://www.redfin.com/CA/San-Jose/1601-Creek-Dr-95125/home/1580838,MLSListings,ML81779938,N,Y,37.3054496,-121.8839886
PAST SALE,March-19-2020,Single Family Residential,1586 Newport Ave,SAN JOSE,CA,95125,3350000,5,4.5,SAN JOSE,3737,7597,2018,401,896,,Sold,,,http://www.redfin.com/CA/San-Jose/1586-Newport-Ave-95125/home/167453385,MLSListings,ML81784068,N,Y,37.2985958,-121.8984388
PAST SALE,July-10-2020,Multi-Family (2-4 Unit),875 S Almaden Ave,SAN JOSE,CA,95110,825000,3,,SAN JOSE,1320,4582,1955,288,625,,Sold,,,http://www.redfin.com/CA/San-Jose/875-S-Almaden-Ave-95110/home/1719480,MLSListings,ML81785816,N,Y,37.320966,-121.884129
PAST SALE,June-15-2020,Single Family Residential,1874 Creek Dr,SAN JOSE,CA,95125,1116600,2,1.0,SAN JOSE,891,12188,1950,313,1253,,Sold,,,http://www.redfin.com/CA/San-Jose/1874-Creek-Dr-95125/home/1283546,MLSListings,ML81794232,N,Y,37.3004366,-121.8811428
PAST SALE,November-12-2020,Single Family Residential,951 Riverside Dr,SAN JOSE,CA,95125,2800000,4,3.5,SAN JOSE,3398,11781,1928,163,824,,Sold,,,http://www.redfin.com/CA/San-Jose/951-Riverside-Dr-95125/home/1672032,MLSListings,ML81813391,N,Y,37.3144561,-121.9022178
PAST SALE,January-29-2021,Single Family Residential,1020 Broadway Ave,SAN JOSE,CA,95125,2449000,4,3.0,SAN JOSE,2678,6765,2020,85,914,,Sold,,,http://www.redfin.com/CA/San-Jose/1020-Broadway-Ave-95125/home/170460855,MLSListings,ML81816723,N,Y,37.313286,-121.89984
PAST SALE,March-17-2021,Single Family Residential,906 Vine St,SAN JOSE,CA,95110,675000,2,1.0,SAN JOSE,1272,7333,1900,38,531,,Sold,,,http://www.redfin.com/CA/San-Jose/906-Vine-St-95110/home/1305550,MLSListings,ML81834581,N,Y,37.3200223,-121.8841664
PAST SALE,May-24-2019,Townhouse,852 Minnesota Ave #115,SAN JOSE,CA,95125,1105000,3,2.5,SAN JOSE,1634,2033,1981,701,676,430,Sold,,,http://www.redfin.com/CA/San-Jose/852-Minnesota-Ave-95125/unit-115/home/1417396,MLSListings,ML81746420,N,Y,37.3055053,-121.8913251
PAST SALE,April-21-2020,Condo/Co-op,1152 Brace Ave #8,SAN JOSE,CA,95125,800000,2,1.5,SAN JOSE,954,,1976,368,839,359,Sold,,,http://www.redfin.com/CA/San-Jose/1152-Brace-Ave-95125/unit-8/home/841542,MLSListings,ML81784910,N,Y,37.3035071,-121.9006173
PAST SALE,July-9-2020,Single Family Residential,1346 Vernon,SAN JOSE,CA,95125,2050000,4,3.0,SAN JOSE,2188,4863,2020,289,937,,Sold,,,http://www.redfin.com/CA/San-Jose/1346-Vernon-Ave-95125/home/1215511,MLSListings,ML81800266,N,Y,37.3083447,-121.8916363
PAST SALE,January-19-2021,Single Family Residential,507 Falcon Pl,SAN JOSE,CA,95125,1500000,4,2.5,SAN JOSE,2322,3132,2007,95,646,77,Sold,,,http://www.redfin.com/CA/San-Jose/507-Falcon-Pl-95125/home/17287955,MLSListings,ML81811539,N,Y,37.3074937,-121.8853225
PAST SALE,October-29-2020,Single Family Residential,1475 Ford Ave,SAN JOSE,CA,95110,820000,4,2.0,SAN JOSE,1453,5205,1915,177,564,,Sold,,,http://www.redfin.com/CA/San-Jose/1475-Ford-Ave-95110/home/1685663,MLSListings,ML81797004,N,Y,37.3142206,-121.8736722
PAST SALE,November-17-2020,Condo/Co-op,1375 Lick Ave #729,SAN JOSE,CA,95110,675000,2,2.0,SAN JOSE,1148,,2009,158,588,450,Sold,,,http://www.redfin.com/CA/San-Jose/1375-Lick-Ave-95110/unit-729/home/17288370,MLSListings,ML81808374,N,Y,37.310901,-121.882765
PAST SALE,,Single Family Residential,1863 Coastland Ave,San Jose,CA,95125,1250000,2,2.0,,1416,7303,1949,,883,,,,,http://www.redfin.com/CA/San-Jose/1863-Coastland-Ave-95125/home/1548994,,,N,Y,37.2990161,-121.8862563
PAST SALE,,Single Family Residential,1702 Kyra Cir Unit CL,San Jose,CA,95122,450000,3,2.0,,1084,4947,1979,,415,,,,,http://www.redfin.com/CA/San-Jose/1702-Kyra-Cir-95122/unit-CL/home/931345,,,N,Y,37.3134167,-121.8168258
PAST SALE,July-13-2020,Condo/Co-op,1107 Indian Summer Ct,San Jose,CA,95122,530000,1,1.5,Summerton,1056,436,1985,285,502,516,Sold,,,http://www.redfin.com/CA/San-Jose/1107-Indian-Summer-Ct-95122/home/880390,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40905765,N,Y,37.31957,-121.841767
PAST SALE,July-17-2020,Single Family Residential,1396 Taka Ct,SAN JOSE,CA,95122,777777,3,2.0,SAN JOSE,1061,3099,1972,281,733,,Sold,,,http://www.redfin.com/CA/San-Jose/1396-Taka-Ct-95122/home/1495774,MLSListings,ML81791180,N,Y,37.3242889,-121.8389362
PAST SALE,September-22-2020,Single Family Residential,2796 Westgrove Ln,SAN JOSE,CA,95148,971000,4,2.0,SAN JOSE,1558,6758,1968,214,623,,Sold,,,http://www.redfin.com/CA/San-Jose/2796-Westgrove-Ln-95148/home/806382,MLSListings,ML81802445,N,Y,37.3168044,-121.7955565
PAST SALE,May-31-2019,Single Family Residential,2920 S White Rd,SAN JOSE,CA,95148,1075000,4,2.0,SAN JOSE,1560,7745,1976,694,689,,Sold,,,http://www.redfin.com/CA/San-Jose/2920-S-White-Rd-95148/home/1270563,MLSListings,ML81746989,N,Y,37.3208608,-121.7952005
PAST SALE,August-30-2019,Single Family Residential,2615 Glenrio Dr,SAN JOSE,CA,95121,920000,4,2.0,SAN JOSE,1400,5977,1965,603,657,,Sold,,,http://www.redfin.com/CA/San-Jose/2615-Glenrio-Dr-95121/home/1640266,MLSListings,ML81758686,N,Y,37.3126102,-121.7966245
PAST SALE,May-14-2019,Single Family Residential,2796 Chopin Ave,SAN JOSE,CA,95122,735000,3,2.0,SAN JOSE,1043,5500,1961,711,705,,Sold,,,http://www.redfin.com/CA/San-Jose/2796-Chopin-Ave-95122/home/950569,MLSListings,ML81745245,N,Y,37.3155376,-121.8152685
PAST SALE,November-1-2019,Single Family Residential,1541 TOLBERT Dr,SAN JOSE,CA,95122,787000,4,2.0,SAN JOSE,1139,9000,1978,540,691,,Sold,,,http://www.redfin.com/CA/San-Jose/1541-Tolbert-Dr-95122/home/1832826,MLSListings,ML81769352,N,Y,37.3212308,-121.8331977
PAST SALE,December-27-2019,Single Family Residential,1292 Culpepper Dr,SAN JOSE,CA,95121,815000,3,2.0,SAN JOSE,1444,6448,1970,484,564,,Sold,,,http://www.redfin.com/CA/San-Jose/1292-Culpepper-Dr-95121/home/1584470,MLSListings,ML81774091,N,Y,37.3141961,-121.8325749
PAST SALE,October-31-2019,Single Family Residential,2987 Pettigrew Ct,SAN JOSE,CA,95148,925000,4,2.0,SAN JOSE,1434,8065,1972,541,645,,Sold,,,http://www.redfin.com/CA/San-Jose/2987-Pettigrew-Ct-95148/home/681656,MLSListings,ML81770896,N,Y,37.3175149,-121.8031214
PAST SALE,July-31-2019,Single Family Residential,2112 Quimby Rd,SAN JOSE,CA,95122,780000,4,3.0,SAN JOSE,1393,8520,1961,633,560,,Sold,,,http://www.redfin.com/CA/San-Jose/2112-Quimby-Rd-95122/home/1111232,MLSListings,ML81756728,N,Y,37.3220878,-121.8156977
PAST SALE,October-2-2020,Townhouse,57 Muirfield Ct,SAN JOSE,CA,95116,550000,2,1.5,SAN JOSE,1054,2139,1982,204,522,381,Sold,,,http://www.redfin.com/CA/San-Jose/57-Muirfield-Ct-95116/home/1534305,MLSListings,ML81802582,N,Y,37.359953,-121.837911
PAST SALE,October-14-2020,Multi-Family (5+ Unit),2718 Kollmar Dr,SAN JOSE,CA,95127,11000000,2,,SAN JOSE,27082,44119,1960,192,406,,Sold,,,http://www.redfin.com/CA/San-Jose/2718-Kollmar-Dr-95127/home/652926,MLSListings,ML81798328,N,Y,37.350282,-121.825572
PAST SALE,January-7-2021,Single Family Residential,2271 Amador Dr,SAN JOSE,CA,95122,741800,3,2.0,SAN JOSE,1287,5148,1969,107,576,,Sold,,,http://www.redfin.com/CA/San-Jose/2271-Amador-Dr-95122/home/1818106,MLSListings,ML81821583,N,Y,37.3461944,-121.8327083
PAST SALE,August-19-2019,Single Family Residential,2627 Bambi Ln,SAN JOSE,CA,95116,755000,4,2.0,SAN JOSE,1242,5000,1959,614,608,,Sold,,,http://www.redfin.com/CA/San-Jose/2627-Bambi-Ln-95116/home/1676698,MLSListings,ML81756498,N,Y,37.3533046,-121.8303061
PAST SALE,December-16-2020,Single Family Residential,1298 KARL St,SAN JOSE,CA,95122,995000,6,3.5,SAN JOSE,2289,6700,1963,129,435,,Sold,,,http://www.redfin.com/CA/San-Jose/1298-Karl-St-95122/home/891388,MLSListings,ML81815186,N,Y,37.3431938,-121.832308
PAST SALE,December-24-2020,Single Family Residential,2176 Interbay Dr,SAN JOSE,CA,95122,829888,4,2.0,SAN JOSE,1203,5658,1962,121,690,,Sold,,,http://www.redfin.com/CA/San-Jose/2176-Interbay-Dr-95122/home/1100140,MLSListings,ML81816503,N,Y,37.330423,-121.8229655
PAST SALE,February-17-2021,Single Family Residential,2423 Madden Ave,SAN JOSE,CA,95116,695000,2,2.0,SAN JOSE,933,3992,1986,66,745,150,Sold,,,http://www.redfin.com/CA/San-Jose/2423-Madden-Ave-95116/home/1090284,MLSListings,ML81823036,N,Y,37.3627841,-121.8439627
PAST SALE,June-21-2019,Single Family Residential,1647 Mcginness Ave,San Jose,CA,95127,735000,3,2.0,San Jose Cc,1120,5000,1960,673,656,,Sold,,,http://www.redfin.com/CA/San-Jose/1647-McGinness-Ave-95127/home/1743368,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40865111,N,Y,37.3444978,-121.8180271
PAST SALE,February-5-2021,Condo/Co-op,259 N Capitol Ave #184,San Jose,CA,95127,475000,2,1.0,San Jose,955,1742,1977,78,,347,Sold,,,http://www.redfin.com/CA/San-Jose/259-N-Capitol-Ave-95127/unit-184/home/986275,MetroList,20082523,N,Y,37.3680578,-121.8431827
PAST SALE,June-4-2020,Single Family Residential,1672 McGinness Ave,San Jose,CA,95127,770000,3,2.0,Santa Clara County,1228,5044,1960,324,627,,Sold,,,http://www.redfin.com/CA/San-Jose/1672-McGinness-Ave-95127/home/892360,BAREIS,22008095,N,Y,37.3444852,-121.8173152
PAST SALE,March-27-2020,Single Family Residential,834 Cotton Tail Ave,SAN JOSE,CA,95116,786000,3,2.0,SAN JOSE,1120,5050,1959,393,702,,Sold,,,http://www.redfin.com/CA/San-Jose/834-Cotton-Tail-Ave-95116/home/889306,MLSListings,ML81784047,N,Y,37.3501425,-121.8340874
PAST SALE,August-12-2019,Single Family Residential,3069 Warrington Ave,SAN JOSE,CA,95127,732000,3,2.0,SAN JOSE,1188,5152,1957,621,616,,Sold,,,http://www.redfin.com/CA/San-Jose/3069-Warrington-Ave-95127/home/1068362,MLSListings,ML81758359,N,Y,37.3523947,-121.8168125
PAST SALE,June-21-2019,Condo/Co-op,259 N Capitol Ave #124,SAN JOSE,CA,95127,475000,2,2.0,SAN JOSE,955,,1977,673,497,310,Sold,,,http://www.redfin.com/CA/San-Jose/259-N-Capitol-Ave-95127/unit-124/home/1569787,MLSListings,ML81736664,N,Y,37.3687846,-121.8428057
PAST SALE,December-6-2019,Single Family Residential,2314 Arden Way,SAN JOSE,CA,95122,670000,3,2.0,SAN JOSE,1073,4976,1963,505,624,,Sold,,,http://www.redfin.com/CA/San-Jose/2314-Arden-Way-95122/home/841921,MLSListings,ML81771327,N,Y,37.3436506,-121.8291494
PAST SALE,May-30-2019,Single Family Residential,14125 Jerilyn Dr,SAN JOSE,CA,95127,720000,3,1.0,SAN JOSE,992,4989,1951,695,726,,Sold,,,http://www.redfin.com/CA/San-Jose/14125-Jerilyn-Dr-95127/home/1571147,MLSListings,ML81745700,N,Y,37.3617463,-121.8213194
PAST SALE,October-24-2019,Single Family Residential,311 Dale Dr,SAN JOSE,CA,95127,825000,4,2.0,SAN JOSE,1599,8549,1947,548,516,,Sold,,,http://www.redfin.com/CA/San-Jose/311-Dale-Dr-95127/home/788846,MLSListings,ML81766473,N,Y,37.3643847,-121.820919
PAST SALE,December-11-2019,Single Family Residential,2742 Riverrun Dr,SAN JOSE,CA,95127,885000,4,2.5,SAN JOSE,1864,3300,2000,500,475,,Sold,,,http://www.redfin.com/CA/San-Jose/2742-Riverrun-Dr-95127/home/1037170,MLSListings,ML81771869,N,Y,37.3688801,-121.8400482
PAST SALE,January-23-2020,Single Family Residential,2768 Woodmoor Dr,SAN JOSE,CA,95127,755000,3,2.0,SAN JOSE,1040,5298,1960,457,726,,Sold,,,http://www.redfin.com/CA/San-Jose/2768-Woodmoor-Dr-95127/home/787315,MLSListings,ML81767525,N,Y,37.344317,-121.8197622
PAST SALE,October-28-2019,Single Family Residential,1538 Florida Ave,SAN JOSE,CA,95122,760000,3,2.0,SAN JOSE,1440,5300,1959,544,528,,Sold,,,http://www.redfin.com/CA/San-Jose/1538-Florida-Ave-95122/home/1362162,MLSListings,ML81759693,N,Y,37.33376,-121.8392031
PAST SALE,July-19-2019,Single Family Residential,2150 Bayhaven Dr,SAN JOSE,CA,95122,750000,4,2.0,SAN JOSE,1203,5696,1962,645,623,,Sold,,,http://www.redfin.com/CA/San-Jose/2150-Bayhaven-Dr-95122/home/1543688,MLSListings,ML81751016,N,Y,37.331707,-121.8219423
PAST SALE,July-2-2019,Single Family Residential,926 Tomlinson Ln,SAN JOSE,CA,95116,810000,4,2.0,SAN JOSE,1263,5102,1960,662,641,,Sold,,,http://www.redfin.com/CA/San-Jose/926-Tomlinson-Ln-95116/home/1420624,MLSListings,ML81748690,N,Y,37.3435332,-121.8428506
PAST SALE,December-23-2019,Single Family Residential,1596 Terilyn Ave,San Jose,CA,95122,725000,3,2.0,Santa Clara County,1040,5702,1959,488,697,,Sold,,,http://www.redfin.com/CA/San-Jose/1596-Terilyn-Ave-95122/home/1703425,BAREIS,21928514,N,Y,37.3312163,-121.8412938
